state_key,state,day,confirmed,previous_date,difference_previous_date,population,positivity_per_mil,fully_vaccinated,vaccinated_previous,vaccinated_daily,vaccinated_per_mil
68,Utah,2021-09-20,490985,490985,0,3271616,0,1652720,1642717,10003,3058
68,Utah,2021-09-21,494378,490985,3393,3271616,1037,1659378,1652720,6658,2035
68,Utah,2021-09-22,495704,494378,1326,3271616,405,1663074,1659378,3696,1130
68,Utah,2021-09-23,497428,495704,1724,3271616,527,1666808,1663074,3734,1141
68,Utah,2021-09-24,499026,497428,1598,3271616,488,1669819,1666808,3011,920
68,Utah,2021-09-25,500698,499026,1672,3271616,511,1669819,1669819,0,0
68,Utah,2021-09-26,500698,500698,0,3271616,0,1669819,1669819,0,0
68,Utah,2021-09-27,500698,500698,0,3271616,0,1677552,1669819,7733,2364
68,Utah,2021-09-28,503874,500698,3176,3271616,971,1677552,1677552,0,0
68,Utah,2021-09-29,505004,503874,1130,3271616,345,1681943,1677552,4391,1342
68,Utah,2021-09-30,506790,505004,1786,3271616,546,1683665,1681943,1722,526
68,Utah,2021-10-01,508494,506790,1704,3271616,521,1685709,1683665,2044,625
68,Utah,2021-10-02,510209,508494,1715,3271616,524,1685709,1685709,0,0
68,Utah,2021-10-03,510209,510209,0,3271616,0,1685709,1685709,0,0
68,Utah,2021-10-04,510209,510209,0,3271616,0,1695691,1685709,9982,3051
68,Utah,2021-10-05,513509,510209,3300,3271616,1009,1697975,1695691,2284,698
68,Utah,2021-10-06,514773,513509,1264,3271616,386,1700914,1697975,2939,898
68,Utah,2021-10-07,516748,514773,1975,3271616,604,1704031,1700914,3117,953
68,Utah,2021-10-08,518553,516748,1805,3271616,552,1706555,1704031,2524,771
68,Utah,2021-10-09,520190,518553,1637,3271616,500,1706555,1706555,0,0
68,Utah,2021-10-10,520190,520190,0,3271616,0,1706555,1706555,0,0
68,Utah,2021-10-11,520190,520190,0,3271616,0,1706555,1706555,0,0
68,Utah,2021-10-12,520190,520190,0,3271616,0,1715053,1706555,8498,2597
68,Utah,2021-10-13,524556,520190,4366,3271616,1335,1715053,1715053,0,0
68,Utah,2021-10-14,526401,524556,1845,3271616,564,1715053,1715053,0,0
68,Utah,2021-10-15,527654,526401,1253,3271616,383,1715053,1715053,0,0
68,Utah,2021-10-16,529147,527654,1493,3271616,456,1715053,1715053,0,0
68,Utah,2021-10-17,529147,529147,0,3271616,0,1715053,1715053,0,0
68,Utah,2021-10-18,529147,529147,0,3271616,0,1726946,1715053,11893,3635
68,Utah,2021-10-19,532183,529147,3036,3271616,928,1729035,1726946,2089,639
68,Utah,2021-10-20,533526,532183,1343,3271616,411,1731120,1729035,2085,637
68,Utah,2021-10-21,534936,533526,1410,3271616,431,1733812,1731120,2692,823
68,Utah,2021-10-22,537276,534936,2340,3271616,715,1737528,1733812,3716,1136
68,Utah,2021-10-23,538895,537276,1619,3271616,495,1737528,1737528,0,0
68,Utah,2021-10-24,538895,538895,0,3271616,0,1737528,1737528,0,0
68,Utah,2021-10-25,538895,538895,0,3271616,0,1742479,1737528,4951,1513
68,Utah,2021-10-26,542531,538895,3636,3271616,1111,1744521,1742479,2042,624
68,Utah,2021-10-27,544145,542531,1614,3271616,493,1747042,1744521,2521,771
68,Utah,2021-10-28,546213,544145,2068,3271616,632,1748108,1747042,1066,326
68,Utah,2021-10-29,548072,546213,1859,3271616,568,1750001,1748108,1893,579
68,Utah,2021-10-30,549882,548072,1810,3271616,553,1750001,1750001,0,0
68,Utah,2021-10-31,549882,549882,0,3271616,0,1750001,1750001,0,0
68,Utah,2021-11-01,549882,549882,0,3271616,0,1754587,1750001,4586,1402
68,Utah,2021-11-02,553061,549882,3179,3271616,972,1756465,1754587,1878,574
68,Utah,2021-11-03,554311,553061,1250,3271616,382,1758476,1756465,2011,615
68,Utah,2021-11-04,556463,554311,2152,3271616,658,1760168,1758476,1692,517
68,Utah,2021-11-05,558730,556463,2267,3271616,693,1758568,1760168,-1600,-489
68,Utah,2021-11-06,560604,558730,1874,3271616,573,1758568,1758568,0,0
68,Utah,2021-11-07,560604,560604,0,3271616,0,1758568,1758568,0,0
68,Utah,2021-11-08,560604,560604,0,3271616,0,1764585,1758568,6017,1839
68,Utah,2021-11-09,564576,560604,3972,3271616,1214,1766662,1764585,2077,635
68,Utah,2021-11-10,566134,564576,1558,3271616,476,1769301,1766662,2639,807
68,Utah,2021-11-11,567665,566134,1531,3271616,468,1769301,1769301,0,0
68,Utah,2021-11-12,567665,567665,0,3271616,0,1772419,1769301,3118,953
68,Utah,2021-11-13,571507,567665,3842,3271616,1174,1772419,1772419,0,0
68,Utah,2021-11-14,571507,571507,0,3271616,0,1772419,1772419,0,0
68,Utah,2021-11-15,571507,571507,0,3271616,0,1780359,1772419,7940,2427
68,Utah,2021-11-16,576009,571507,4502,3271616,1376,1783768,1780359,3409,1042
68,Utah,2021-11-17,577247,576009,1238,3271616,378,1783998,1783768,230,70
68,Utah,2021-11-18,579376,577247,2129,3271616,651,1786170,1783998,2172,664
68,Utah,2021-11-19,581165,579376,1789,3271616,547,1788050,1786170,1880,575
68,Utah,2021-11-20,582929,581165,1764,3271616,539,1788050,1788050,0,0
68,Utah,2021-11-21,582929,582929,0,3271616,0,1788050,1788050,0,0
68,Utah,2021-11-22,582929,582929,0,3271616,0,1792141,1788050,4091,1250
68,Utah,2021-11-23,586758,582929,3829,3271616,1170,1793199,1792141,1058,323
68,Utah,2021-11-24,587911,586758,1153,3271616,352,1795291,1793199,2092,639
68,Utah,2021-11-25,589715,587911,1804,3271616,551,1795291,1795291,0,0
68,Utah,2021-11-26,589715,589715,0,3271616,0,1797454,1795291,2163,661
68,Utah,2021-11-27,592130,589715,2415,3271616,738,1797454,1797454,0,0
68,Utah,2021-11-28,592130,592130,0,3271616,0,1797454,1797454,0,0
68,Utah,2021-11-29,592130,592130,0,3271616,0,1801754,1797454,4300,1314
68,Utah,2021-11-30,594606,592130,2476,3271616,757,1806315,1801754,4561,1394
68,Utah,2021-12-01,595801,594606,1195,3271616,365,1811559,1806315,5244,1603
24,Vermont,2020-04-12,727,,,643077,,,,,
24,Vermont,2020-04-13,748,727,21,643077,33,,,,
24,Vermont,2020-04-14,752,748,4,643077,6,,,,
24,Vermont,2020-04-15,759,752,7,643077,11,,,,
24,Vermont,2020-04-16,774,759,15,643077,23,,,,
24,Vermont,2020-04-17,779,774,5,643077,8,,,,
24,Vermont,2020-04-18,803,779,24,643077,37,,,,
24,Vermont,2020-04-19,813,803,10,643077,16,,,,
24,Vermont,2020-04-20,816,813,3,643077,5,,,,
24,Vermont,2020-04-21,818,816,2,643077,3,,,,
24,Vermont,2020-04-22,823,818,5,643077,8,,,,
24,Vermont,2020-04-24,825,823,2,643077,3,,,,
24,Vermont,2020-04-25,827,825,2,643077,3,,,,
24,Vermont,2020-04-26,843,827,16,643077,25,,,,
24,Vermont,2020-04-27,851,843,8,643077,12,,,,
24,Vermont,2020-04-28,855,851,4,643077,6,,,,
24,Vermont,2020-04-29,862,855,7,643077,11,,,,
24,Vermont,2020-04-30,862,862,0,643077,0,,,,
24,Vermont,2020-05-01,866,862,4,643077,6,,,,
24,Vermont,2020-05-02,879,866,13,643077,20,,,,
24,Vermont,2020-05-03,886,879,7,643077,11,,,,
24,Vermont,2020-05-04,897,886,11,643077,17,,,,
24,Vermont,2020-05-05,902,897,5,643077,8,,,,
24,Vermont,2020-05-06,907,902,5,643077,8,,,,
24,Vermont,2020-05-07,908,907,1,643077,2,,,,
24,Vermont,2020-05-08,916,908,8,643077,12,,,,
24,Vermont,2020-05-09,919,916,3,643077,5,,,,
24,Vermont,2020-05-10,921,919,2,643077,3,,,,
24,Vermont,2020-05-11,927,921,6,643077,9,,,,
24,Vermont,2020-05-12,926,927,-1,643077,-2,,,,
24,Vermont,2020-05-13,927,926,1,643077,2,,,,
24,Vermont,2020-05-14,929,927,2,643077,3,,,,
24,Vermont,2020-05-15,932,929,3,643077,5,,,,
24,Vermont,2020-05-16,933,932,1,643077,2,,,,
24,Vermont,2020-05-17,934,933,1,643077,2,,,,
24,Vermont,2020-05-18,940,934,6,643077,9,,,,
24,Vermont,2020-05-19,940,940,0,643077,0,,,,
24,Vermont,2020-05-20,944,940,4,643077,6,,,,
24,Vermont,2020-05-21,944,944,0,643077,0,,,,
24,Vermont,2020-05-22,950,944,6,643077,9,,,,
24,Vermont,2020-05-23,952,950,2,643077,3,,,,
24,Vermont,2020-05-24,954,952,2,643077,3,,,,
24,Vermont,2020-05-25,956,954,2,643077,3,,,,
24,Vermont,2020-05-26,962,956,6,643077,9,,,,
24,Vermont,2020-05-27,967,962,5,643077,8,,,,
24,Vermont,2020-05-28,971,967,4,643077,6,,,,
24,Vermont,2020-05-29,974,971,3,643077,5,,,,
24,Vermont,2020-05-30,975,974,1,643077,2,,,,
24,Vermont,2020-05-31,977,975,2,643077,3,,,,
24,Vermont,2020-06-01,981,977,4,643077,6,,,,
24,Vermont,2020-06-02,983,981,2,643077,3,,,,
24,Vermont,2020-06-03,988,983,5,643077,8,,,,
24,Vermont,2020-06-04,990,988,2,643077,3,,,,
24,Vermont,2020-06-05,1026,990,36,643077,56,,,,
24,Vermont,2020-06-06,1027,1026,1,643077,2,,,,
24,Vermont,2020-06-07,1046,1027,19,643077,30,,,,
24,Vermont,2020-06-08,1063,1046,17,643077,26,,,,
24,Vermont,2020-06-09,1075,1063,12,643077,19,,,,
24,Vermont,2020-06-10,1084,1075,9,643077,14,,,,
24,Vermont,2020-06-11,1095,1084,11,643077,17,,,,
24,Vermont,2020-06-12,1110,1095,15,643077,23,,,,
24,Vermont,2020-06-13,1119,1110,9,643077,14,,,,
24,Vermont,2020-06-14,1125,1119,6,643077,9,,,,
24,Vermont,2020-06-15,1127,1125,2,643077,3,,,,
24,Vermont,2020-06-16,1128,1127,1,643077,2,,,,
24,Vermont,2020-06-17,1131,1128,3,643077,5,,,,
24,Vermont,2020-06-18,1130,1131,-1,643077,-2,,,,
24,Vermont,2020-06-19,1135,1130,5,643077,8,,,,
24,Vermont,2020-06-20,1144,1135,9,643077,14,,,,
24,Vermont,2020-06-21,1147,1144,3,643077,5,,,,
24,Vermont,2020-06-22,1159,1147,12,643077,19,,,,
24,Vermont,2020-06-23,1163,1159,4,643077,6,,,,
24,Vermont,2020-06-24,1164,1163,1,643077,2,,,,
24,Vermont,2020-06-25,1184,1164,20,643077,31,,,,
24,Vermont,2020-06-26,1191,1184,7,643077,11,,,,
24,Vermont,2020-06-27,1198,1191,7,643077,11,,,,
24,Vermont,2020-06-28,1200,1198,2,643077,3,,,,
24,Vermont,2020-06-29,1202,1200,2,643077,3,,,,
24,Vermont,2020-06-30,1208,1202,6,643077,9,,,,
24,Vermont,2020-07-01,1208,1208,0,643077,0,,,,
24,Vermont,2020-07-02,1210,1208,2,643077,3,,,,
24,Vermont,2020-07-03,1227,1210,17,643077,26,,,,
24,Vermont,2020-07-04,1236,1227,9,643077,14,,,,
24,Vermont,2020-07-05,1238,1236,2,643077,3,,,,
24,Vermont,2020-07-06,1249,1238,11,643077,17,,,,
24,Vermont,2020-07-07,1251,1249,2,643077,3,,,,
24,Vermont,2020-07-08,1254,1251,3,643077,5,,,,
24,Vermont,2020-07-09,1256,1254,2,643077,3,,,,
24,Vermont,2020-07-10,1272,1256,16,643077,25,,,,
24,Vermont,2020-07-11,1277,1272,5,643077,8,,,,
24,Vermont,2020-07-12,1283,1277,6,643077,9,,,,
24,Vermont,2020-07-13,1296,1283,13,643077,20,,,,
24,Vermont,2020-07-14,1301,1296,5,643077,8,,,,
24,Vermont,2020-07-15,1305,1301,4,643077,6,,,,
24,Vermont,2020-07-16,1318,1305,13,643077,20,,,,
24,Vermont,2020-07-17,1325,1318,7,643077,11,,,,
24,Vermont,2020-07-18,1334,1325,9,643077,14,,,,
24,Vermont,2020-07-19,1338,1334,4,643077,6,,,,
24,Vermont,2020-07-20,1350,1338,12,643077,19,,,,
24,Vermont,2020-07-21,1360,1350,10,643077,16,,,,
24,Vermont,2020-07-22,1366,1360,6,643077,9,,,,
24,Vermont,2020-07-23,1366,1366,0,643077,0,,,,
24,Vermont,2020-07-24,1377,1366,11,643077,17,,,,
24,Vermont,2020-07-25,1385,1377,8,643077,12,,,,
24,Vermont,2020-07-26,1396,1385,11,643077,17,,,,
24,Vermont,2020-07-27,1400,1396,4,643077,6,,,,
24,Vermont,2020-07-28,1402,1400,2,643077,3,,,,
24,Vermont,2020-07-29,1405,1402,3,643077,5,,,,
24,Vermont,2020-07-30,1406,1405,1,643077,2,,,,
24,Vermont,2020-07-31,1407,1406,1,643077,2,,,,
24,Vermont,2020-08-01,1414,1407,7,643077,11,,,,
24,Vermont,2020-08-02,1421,1414,7,643077,11,,,,
24,Vermont,2020-08-03,1426,1421,5,643077,8,,,,
24,Vermont,2020-08-04,1427,1426,1,643077,2,,,,
24,Vermont,2020-08-05,1431,1427,4,643077,6,,,,
24,Vermont,2020-08-06,1436,1431,5,643077,8,,,,
24,Vermont,2020-08-07,1445,1436,9,643077,14,,,,
24,Vermont,2020-08-08,1448,1445,3,643077,5,,,,
24,Vermont,2020-08-09,1454,1448,6,643077,9,,,,
24,Vermont,2020-08-10,1459,1454,5,643077,8,,,,
24,Vermont,2020-08-11,1462,1459,3,643077,5,,,,
24,Vermont,2020-08-12,1472,1462,10,643077,16,,,,
24,Vermont,2020-08-13,1478,1472,6,643077,9,,,,
24,Vermont,2020-08-14,1484,1478,6,643077,9,,,,
24,Vermont,2020-08-15,1501,1484,17,643077,26,,,,
24,Vermont,2020-08-16,1509,1501,8,643077,12,,,,
24,Vermont,2020-08-17,1515,1509,6,643077,9,,,,
24,Vermont,2020-08-18,1527,1515,12,643077,19,,,,
24,Vermont,2020-08-19,1530,1527,3,643077,5,,,,
24,Vermont,2020-08-20,1533,1530,3,643077,5,,,,
24,Vermont,2020-08-21,1537,1533,4,643077,6,,,,
24,Vermont,2020-08-22,1541,1537,4,643077,6,,,,
24,Vermont,2020-08-23,1553,1541,12,643077,19,,,,
24,Vermont,2020-08-24,1557,1553,4,643077,6,,,,
24,Vermont,2020-08-25,1566,1557,9,643077,14,,,,
24,Vermont,2020-08-26,1572,1566,6,643077,9,,,,
24,Vermont,2020-08-27,1577,1572,5,643077,8,,,,
24,Vermont,2020-08-28,1586,1577,9,643077,14,,,,
24,Vermont,2020-08-29,1589,1586,3,643077,5,,,,
24,Vermont,2020-08-30,1605,1589,16,643077,25,,,,
24,Vermont,2020-08-31,1616,1605,11,643077,17,,,,
24,Vermont,2020-09-01,1624,1616,8,643077,12,,,,
24,Vermont,2020-09-02,1635,1624,11,643077,17,,,,
24,Vermont,2020-09-03,1637,1635,2,643077,3,,,,
24,Vermont,2020-09-04,1637,1637,0,643077,0,,,,
24,Vermont,2020-09-05,1642,1637,5,643077,8,,,,
24,Vermont,2020-09-06,1647,1642,5,643077,8,,,,
24,Vermont,2020-09-07,1648,1647,1,643077,2,,,,
24,Vermont,2020-09-08,1651,1648,3,643077,5,,,,
24,Vermont,2020-09-09,1654,1651,3,643077,5,,,,
24,Vermont,2020-09-10,1656,1654,2,643077,3,,,,
24,Vermont,2020-09-11,1661,1656,5,643077,8,,,,
24,Vermont,2020-09-12,1668,1661,7,643077,11,,,,
24,Vermont,2020-09-13,1677,1668,9,643077,14,,,,
24,Vermont,2020-09-14,1684,1677,7,643077,11,,,,
24,Vermont,2020-09-15,1696,1684,12,643077,19,,,,
24,Vermont,2020-09-16,1702,1696,6,643077,9,,,,
24,Vermont,2020-09-17,1702,1702,0,643077,0,,,,
24,Vermont,2020-09-18,1705,1702,3,643077,5,,,,
24,Vermont,2020-09-19,1706,1705,1,643077,2,,,,
24,Vermont,2020-09-20,1710,1706,4,643077,6,,,,
24,Vermont,2020-09-21,1715,1710,5,643077,8,,,,
24,Vermont,2020-09-22,1719,1715,4,643077,6,,,,
24,Vermont,2020-09-23,1721,1719,2,643077,3,,,,
24,Vermont,2020-09-24,1722,1721,1,643077,2,,,,
24,Vermont,2020-09-25,1724,1722,2,643077,3,,,,
24,Vermont,2020-09-26,1731,1724,7,643077,11,,,,
24,Vermont,2020-09-27,1739,1731,8,643077,12,,,,
24,Vermont,2020-09-28,1742,1739,3,643077,5,,,,
24,Vermont,2020-09-29,1745,1742,3,643077,5,,,,
24,Vermont,2020-09-30,1749,1745,4,643077,6,,,,
24,Vermont,2020-10-01,1752,1749,3,643077,5,,,,
24,Vermont,2020-10-02,1755,1752,3,643077,5,,,,
24,Vermont,2020-10-03,1768,1755,13,643077,20,,,,
24,Vermont,2020-10-04,1778,1768,10,643077,16,,,,
24,Vermont,2020-10-05,1785,1778,7,643077,11,,,,
24,Vermont,2020-10-06,1817,1785,32,643077,50,,,,
24,Vermont,2020-10-07,1821,1817,4,643077,6,,,,
24,Vermont,2020-10-08,1827,1821,6,643077,9,,,,
24,Vermont,2020-10-09,1838,1827,11,643077,17,,,,
24,Vermont,2020-10-10,1846,1838,8,643077,12,,,,
24,Vermont,2020-10-11,1857,1846,11,643077,17,,,,
24,Vermont,2020-10-12,1868,1857,11,643077,17,,,,
24,Vermont,2020-10-13,1876,1868,8,643077,12,,,,
24,Vermont,2020-10-14,1886,1876,10,643077,16,,,,
24,Vermont,2020-10-15,1889,1886,3,643077,5,,,,
24,Vermont,2020-10-16,1903,1889,14,643077,22,,,,
24,Vermont,2020-10-17,1915,1903,12,643077,19,,,,
24,Vermont,2020-10-18,1926,1915,11,643077,17,,,,
24,Vermont,2020-10-19,1937,1926,11,643077,17,,,,
24,Vermont,2020-10-20,1946,1937,9,643077,14,,,,
24,Vermont,2020-10-21,1956,1946,10,643077,16,,,,
24,Vermont,2020-10-22,1971,1956,15,643077,23,,,,
24,Vermont,2020-10-23,1987,1971,16,643077,25,,,,
24,Vermont,2020-10-24,2016,1987,29,643077,45,,,,
24,Vermont,2020-10-25,2043,2016,27,643077,42,,,,
24,Vermont,2020-10-26,2073,2043,30,643077,47,,,,
24,Vermont,2020-10-27,2083,2073,10,643077,16,,,,
24,Vermont,2020-10-28,2113,2083,30,643077,47,,,,
24,Vermont,2020-10-29,2120,2113,7,643077,11,,,,
24,Vermont,2020-10-30,2141,2120,21,643077,33,,,,
24,Vermont,2020-10-31,2155,2141,14,643077,22,,,,
24,Vermont,2020-11-01,2179,2155,24,643077,37,,,,
24,Vermont,2020-11-02,2196,2179,17,643077,26,,,,
24,Vermont,2020-11-03,2219,2196,23,643077,36,,,,
24,Vermont,2020-11-04,2237,2219,18,643077,28,,,,
24,Vermont,2020-11-05,2267,2237,30,643077,47,,,,
24,Vermont,2020-11-06,2303,2267,36,643077,56,,,,
24,Vermont,2020-11-07,2326,2303,23,643077,36,,,,
24,Vermont,2020-11-08,2347,2326,21,643077,33,,,,
24,Vermont,2020-11-09,2392,2347,45,643077,70,,,,
24,Vermont,2020-11-10,2415,2392,23,643077,36,,,,
24,Vermont,2020-11-11,2462,2415,47,643077,73,,,,
24,Vermont,2020-11-12,2535,2462,73,643077,114,,,,
24,Vermont,2020-11-13,2651,2535,116,643077,180,,,,
24,Vermont,2020-11-14,2743,2651,92,643077,143,,,,
24,Vermont,2020-11-15,2843,2743,100,643077,156,,,,
24,Vermont,2020-11-16,2889,2843,46,643077,72,,,,
24,Vermont,2020-11-17,3008,2889,119,643077,185,,,,
24,Vermont,2020-11-18,3104,3008,96,643077,149,,,,
24,Vermont,2020-11-19,3161,3104,57,643077,89,,,,
24,Vermont,2020-11-20,3310,3161,149,643077,232,,,,
24,Vermont,2020-11-21,3459,3310,149,643077,232,,,,
24,Vermont,2020-11-22,3546,3459,87,643077,135,,,,
24,Vermont,2020-11-23,3629,3546,83,643077,129,,,,
24,Vermont,2020-11-24,3714,3629,85,643077,132,,,,
24,Vermont,2020-11-25,3762,3714,48,643077,75,,,,
24,Vermont,2020-11-26,3827,3762,65,643077,101,,,,
24,Vermont,2020-11-27,3827,3827,0,643077,0,,,,
24,Vermont,2020-11-28,4005,3827,178,643077,277,,,,
24,Vermont,2020-11-29,4033,4005,28,643077,44,,,,
24,Vermont,2020-11-30,4100,4033,67,643077,104,,,,
24,Vermont,2020-12-01,4172,4100,72,643077,112,,,,
24,Vermont,2020-12-02,4239,4172,67,643077,104,,,,
24,Vermont,2020-12-03,4461,4239,222,643077,345,,,,
24,Vermont,2020-12-04,4642,4461,181,643077,281,,,,
24,Vermont,2020-12-05,4763,4642,121,643077,188,,,,
24,Vermont,2020-12-06,4894,4763,131,643077,204,,,,
24,Vermont,2020-12-07,5015,4894,121,643077,188,,,,
24,Vermont,2020-12-08,5080,5015,65,643077,101,,,,
24,Vermont,2020-12-09,5180,5080,100,643077,156,,,,
24,Vermont,2020-12-10,5285,5180,105,643077,163,,,,
24,Vermont,2020-12-11,5413,5285,128,643077,199,,,,
24,Vermont,2020-12-12,5541,5413,128,643077,199,,,,
24,Vermont,2020-12-13,5626,5541,85,643077,132,,,,
24,Vermont,2020-12-14,5753,5626,127,643077,197,,,,
24,Vermont,2020-12-15,5857,5753,104,643077,162,,,,
24,Vermont,2020-12-16,5923,5857,66,643077,103,,,,
24,Vermont,2020-12-17,6009,5923,86,643077,134,,,,
24,Vermont,2020-12-18,6149,6009,140,643077,218,,,,
24,Vermont,2020-12-19,6243,6149,94,643077,146,,,,
24,Vermont,2020-12-20,6343,6243,100,643077,156,,,,
24,Vermont,2020-12-21,6443,6343,100,643077,156,,,,
24,Vermont,2020-12-22,6534,6443,91,643077,142,,,,
24,Vermont,2020-12-23,6608,6534,74,643077,115,,,,
24,Vermont,2020-12-24,6680,6608,72,643077,112,,,,
24,Vermont,2020-12-25,6781,6680,101,643077,157,,,,
24,Vermont,2020-12-26,6781,6781,0,643077,0,,,,
24,Vermont,2020-12-27,6966,6781,185,643077,288,,,,
24,Vermont,2020-12-28,7029,6966,63,643077,98,,,,
24,Vermont,2020-12-29,7120,7029,91,643077,142,,,,
24,Vermont,2020-12-30,7202,7120,82,643077,128,,,,
24,Vermont,2020-12-31,7276,7202,74,643077,115,,,,
24,Vermont,2021-01-01,7412,7276,136,643077,211,,,,
24,Vermont,2021-01-02,7412,7412,0,643077,0,,,,
24,Vermont,2021-01-03,7689,7412,277,643077,431,,,,
24,Vermont,2021-01-04,7793,7689,104,643077,162,,,,
24,Vermont,2021-01-05,7873,7793,80,643077,124,,,,
24,Vermont,2021-01-06,8038,7873,165,643077,257,,,,
24,Vermont,2021-01-07,8158,8038,120,643077,187,,,,
24,Vermont,2021-01-08,8403,8158,245,643077,381,378,,,
24,Vermont,2021-01-09,8619,8403,216,643077,336,378,378,0,0
24,Vermont,2021-01-10,8790,8619,171,643077,266,378,378,0,0
24,Vermont,2021-01-11,8967,8790,177,643077,275,378,378,0,0
24,Vermont,2021-01-12,9078,8967,111,643077,173,1781,378,1403,2182
24,Vermont,2021-01-13,9247,9078,169,643077,263,2938,1781,1157,1799
24,Vermont,2021-01-14,9368,9247,121,643077,188,4092,2938,1154,1794
24,Vermont,2021-01-15,9573,9368,205,643077,319,4970,4092,878,1365
24,Vermont,2021-01-16,9734,9573,161,643077,250,4970,4970,0,0
24,Vermont,2021-01-17,9915,9734,181,643077,281,4970,4970,0,0
24,Vermont,2021-01-18,10057,9915,142,643077,221,4970,4970,0,0
24,Vermont,2021-01-19,10220,10057,163,643077,253,4970,4970,0,0
24,Vermont,2021-01-20,10321,10220,101,643077,157,6189,4970,1219,1896
24,Vermont,2021-01-21,10471,10321,150,643077,233,6575,6189,386,600
24,Vermont,2021-01-22,10580,10471,109,643077,169,8009,6575,1434,2230
24,Vermont,2021-01-23,10759,10580,179,643077,278,9942,8009,1933,3006
24,Vermont,2021-01-24,10908,10759,149,643077,232,9942,9942,0,0
24,Vermont,2021-01-25,11033,10908,125,643077,194,9942,9942,0,0
24,Vermont,2021-01-26,11165,11033,132,643077,205,10195,9942,253,393
24,Vermont,2021-01-27,11285,11165,120,643077,187,10911,10195,716,1113
24,Vermont,2021-01-28,11379,11285,94,643077,146,12529,10911,1618,2516
24,Vermont,2021-01-29,11523,11379,144,643077,224,14297,12529,1768,2749
24,Vermont,2021-01-30,11658,11523,135,643077,210,16672,14297,2375,3693
24,Vermont,2021-01-31,11831,11658,173,643077,269,16672,16672,0,0
24,Vermont,2021-02-01,11965,11831,134,643077,208,16672,16672,0,0
24,Vermont,2021-02-02,12083,11965,118,643077,183,18338,16672,1666,2591
24,Vermont,2021-02-03,12196,12083,113,643077,176,19484,18338,1146,1782
24,Vermont,2021-02-04,12329,12196,133,643077,207,21120,19484,1636,2544
24,Vermont,2021-02-05,12503,12329,174,643077,271,22775,21120,1655,2574
24,Vermont,2021-02-06,12612,12503,109,643077,169,24539,22775,1764,2743
24,Vermont,2021-02-07,12766,12612,154,643077,239,26510,24539,1971,3065
24,Vermont,2021-02-08,12900,12766,134,643077,208,26510,26510,0,0
24,Vermont,2021-02-09,13046,12900,146,643077,227,27144,26510,634,986
24,Vermont,2021-02-10,13105,13046,59,643077,92,28503,27144,1359,2113
24,Vermont,2021-02-11,13122,13105,17,643077,26,30129,28503,1626,2528
24,Vermont,2021-02-12,13249,13122,127,643077,197,31639,30129,1510,2348
24,Vermont,2021-02-13,13415,13249,166,643077,258,32622,31639,983,1529
24,Vermont,2021-02-14,13561,13415,146,643077,227,33950,32622,1328,2065
24,Vermont,2021-02-15,13677,13561,116,643077,180,33950,33950,0,0
24,Vermont,2021-02-16,13862,13677,185,643077,288,33950,33950,0,0
24,Vermont,2021-02-17,13917,13862,55,643077,86,37452,33950,3502,5446
24,Vermont,2021-02-18,13996,13917,79,643077,123,38894,37452,1442,2242
24,Vermont,2021-02-19,14149,13996,153,643077,238,39872,38894,978,1521
24,Vermont,2021-02-20,14251,14149,102,643077,159,42003,39872,2131,3314
24,Vermont,2021-02-21,14359,14251,108,643077,168,43738,42003,1735,2698
24,Vermont,2021-02-22,14493,14359,134,643077,208,45017,43738,1279,1989
24,Vermont,2021-02-23,14608,14493,115,643077,179,47661,45017,2644,4111
24,Vermont,2021-02-24,14691,14608,83,643077,129,47661,47661,0,0
24,Vermont,2021-02-25,14768,14691,77,643077,120,47757,47661,96,149
24,Vermont,2021-02-26,14840,14768,72,643077,112,49103,47757,1346,2093
24,Vermont,2021-02-27,14963,14840,123,643077,191,51008,49103,1905,2962
24,Vermont,2021-02-28,15098,14963,135,643077,210,53527,51008,2519,3917
24,Vermont,2021-03-01,15198,15098,100,643077,156,55224,53527,1697,2639
24,Vermont,2021-03-02,15284,15198,86,643077,134,58041,55224,2817,4381
24,Vermont,2021-03-03,15372,15284,88,643077,137,59544,58041,1503,2337
24,Vermont,2021-03-04,15487,15372,115,643077,179,60078,59544,534,830
24,Vermont,2021-03-05,15686,15487,199,643077,309,61060,60078,982,1527
24,Vermont,2021-03-06,15819,15686,133,643077,207,61881,61060,821,1277
24,Vermont,2021-03-07,15964,15819,145,643077,225,63811,61881,1930,3001
24,Vermont,2021-03-08,16083,15964,119,643077,185,68821,63811,5010,7791
24,Vermont,2021-03-09,16199,16083,116,643077,180,68910,68821,89,138
24,Vermont,2021-03-10,16286,16199,87,643077,135,69148,68910,238,370
24,Vermont,2021-03-11,16371,16286,85,643077,132,70560,69148,1412,2196
24,Vermont,2021-03-12,16500,16371,129,643077,201,71888,70560,1328,2065
24,Vermont,2021-03-13,16623,16500,123,643077,191,73754,71888,1866,2902
24,Vermont,2021-03-14,16698,16623,75,643077,117,77757,73754,4003,6225
24,Vermont,2021-03-15,16890,16698,192,643077,299,77769,77757,12,19
24,Vermont,2021-03-16,16992,16890,102,643077,159,80189,77769,2420,3763
24,Vermont,2021-03-17,17047,16992,55,643077,86,82666,80189,2477,3852
24,Vermont,2021-03-18,17106,17047,59,643077,92,86662,82666,3996,6214
